sample_id,filepath,original_filepath,true_label,predicted_prob,error_type,source_split
pa_084517,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084517.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_084517.wav,GENUINE_MIC,0.9521985054016113,false_positive,replay
pa_084524,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084524.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_084524.wav,PHYSICAL_REPLAY,0.3794558644294739,false_negative,replay
pa_084533,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084533.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_084533.wav,PHYSICAL_REPLAY,0.5128117799758911,false_negative,replay
pa_084543,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084543.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_084543.wav,PHYSICAL_REPLAY,0.10004923492670059,false_negative,replay
pa_084560,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084560.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_084560.wav,GENUINE_MIC,0.789618730545044,false_positive,replay
pa_084580,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084580.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_084580.wav,PHYSICAL_REPLAY,0.09170355647802353,false_negative,replay
pa_084581,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084581.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_084581.wav,PHYSICAL_REPLAY,0.13707521557807922,false_negative,replay
pa_084583,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084583.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_084583.wav,PHYSICAL_REPLAY,0.4816594421863556,false_negative,replay
pa_084619,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084619.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_084619.wav,PHYSICAL_REPLAY,0.4948585033416748,false_negative,replay
pa_084626,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084626.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_084626.wav,GENUINE_MIC,0.7992669343948364,false_positive,replay
pa_084631,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084631.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_084631.wav,GENUINE_MIC,0.7467722296714783,false_positive,replay
pa_084637,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084637.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_084637.wav,PHYSICAL_REPLAY,0.5923691987991333,false_negative,replay
pa_084643,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084643.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_084643.wav,GENUINE_MIC,0.799782931804657,false_positive,replay
pa_084660,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084660.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_084660.wav,GENUINE_MIC,0.6397739052772522,false_positive,replay
pa_084665,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084665.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_084665.wav,PHYSICAL_REPLAY,0.07388153672218323,false_negative,replay
pa_084673,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084673.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_084673.wav,PHYSICAL_REPLAY,0.425435334444046,false_negative,replay
pa_084674,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084674.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_084674.wav,GENUINE_MIC,0.8540306687355042,false_positive,replay
pa_084675,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084675.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_084675.wav,GENUINE_MIC,0.6347892880439758,false_positive,replay
pa_084685,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084685.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_084685.wav,GENUINE_MIC,0.8887590169906616,false_positive,replay
pa_084695,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084695.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_084695.wav,PHYSICAL_REPLAY,0.4785342514514923,false_negative,replay
pa_084701,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084701.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_084701.wav,GENUINE_MIC,0.8020036816596985,false_positive,replay
pa_084703,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084703.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_084703.wav,PHYSICAL_REPLAY,0.500100314617157,false_negative,replay
pa_084704,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084704.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_084704.wav,PHYSICAL_REPLAY,0.6200072765350342,false_negative,replay
pa_084706,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084706.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_084706.wav,PHYSICAL_REPLAY,0.5659212470054626,false_negative,replay
pa_084715,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084715.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_084715.wav,PHYSICAL_REPLAY,0.3718741834163666,false_negative,replay
pa_084727,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084727.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_084727.wav,GENUINE_MIC,0.9758668541908264,false_positive,replay
pa_084729,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084729.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_084729.wav,PHYSICAL_REPLAY,0.6148207187652588,false_negative,replay
pa_084731,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084731.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_084731.wav,GENUINE_MIC,0.8235965967178345,false_positive,replay
pa_084737,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084737.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_084737.wav,GENUINE_MIC,0.8360159993171692,false_positive,replay
pa_084745,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084745.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_084745.wav,PHYSICAL_REPLAY,0.4980330765247345,false_negative,replay
pa_084746,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084746.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_084746.wav,GENUINE_MIC,0.7331836819648743,false_positive,replay
pa_084751,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084751.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_084751.wav,GENUINE_MIC,0.6801484823226929,false_positive,replay
pa_084753,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084753.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_084753.wav,PHYSICAL_REPLAY,0.602514386177063,false_negative,replay
pa_084755,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084755.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_084755.wav,PHYSICAL_REPLAY,0.39621925354003906,false_negative,replay
pa_084760,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084760.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_084760.wav,PHYSICAL_REPLAY,0.3671422600746155,false_negative,replay
pa_084766,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084766.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_084766.wav,PHYSICAL_REPLAY,0.5508947968482971,false_negative,replay
pa_084773,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084773.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_084773.wav,PHYSICAL_REPLAY,0.6137450933456421,false_negative,replay
pa_084777,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084777.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_084777.wav,PHYSICAL_REPLAY,0.20526553690433502,false_negative,replay
pa_084779,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084779.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_084779.wav,PHYSICAL_REPLAY,0.3853958547115326,false_negative,replay
pa_084780,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084780.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_084780.wav,GENUINE_MIC,0.6248196959495544,false_positive,replay
pa_084792,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084792.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_084792.wav,GENUINE_MIC,0.7166513204574585,false_positive,replay
pa_084795,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084795.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_084795.wav,GENUINE_MIC,0.8011841773986816,false_positive,replay
pa_084810,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084810.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_084810.wav,GENUINE_MIC,0.8931043148040771,false_positive,replay
pa_084816,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084816.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_084816.wav,GENUINE_MIC,0.796669602394104,false_positive,replay
pa_084821,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084821.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_084821.wav,PHYSICAL_REPLAY,0.5151987075805664,false_negative,replay
pa_084826,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084826.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_084826.wav,GENUINE_MIC,0.8658434152603149,false_positive,replay
pa_084832,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084832.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_084832.wav,PHYSICAL_REPLAY,0.30669233202934265,false_negative,replay
pa_084835,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084835.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_084835.wav,GENUINE_MIC,0.9451941251754761,false_positive,replay
pa_084842,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084842.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_084842.wav,PHYSICAL_REPLAY,0.34638530015945435,false_negative,replay
pa_084852,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084852.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_084852.wav,GENUINE_MIC,0.6617350578308105,false_positive,replay
pa_084863,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084863.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_084863.wav,PHYSICAL_REPLAY,0.30987638235092163,false_negative,replay
pa_084869,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084869.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_084869.wav,GENUINE_MIC,0.8930463790893555,false_positive,replay
pa_084879,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084879.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_084879.wav,PHYSICAL_REPLAY,0.4648111164569855,false_negative,replay
pa_084888,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084888.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_084888.wav,GENUINE_MIC,0.6390487551689148,false_positive,replay
pa_084892,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084892.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_084892.wav,PHYSICAL_REPLAY,0.039305996149778366,false_negative,replay
pa_084896,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084896.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_084896.wav,GENUINE_MIC,0.9385000467300415,false_positive,replay
pa_084901,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084901.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_084901.wav,GENUINE_MIC,0.6707109808921814,false_positive,replay
pa_084908,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084908.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_084908.wav,GENUINE_MIC,0.745192289352417,false_positive,replay
pa_084909,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084909.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_084909.wav,GENUINE_MIC,0.647862434387207,false_positive,replay
pa_084910,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084910.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_084910.wav,PHYSICAL_REPLAY,0.6116443276405334,false_negative,replay
pa_084921,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084921.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_084921.wav,PHYSICAL_REPLAY,0.5403225421905518,false_negative,replay
pa_084930,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084930.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_084930.wav,GENUINE_MIC,0.7567123770713806,false_positive,replay
pa_084970,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084970.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_084970.wav,GENUINE_MIC,0.7151466012001038,false_positive,replay
pa_084973,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084973.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_084973.wav,GENUINE_MIC,0.7566786408424377,false_positive,replay
pa_084977,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084977.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_084977.wav,GENUINE_MIC,0.6811595559120178,false_positive,replay
pa_084997,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_084997.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_084997.wav,PHYSICAL_REPLAY,0.34876856207847595,false_negative,replay
pa_085000,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_085000.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_085000.wav,PHYSICAL_REPLAY,0.5808128118515015,false_negative,replay
pa_085001,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_085001.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_085001.wav,GENUINE_MIC,0.923763632774353,false_positive,replay
pa_085004,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_085004.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_085004.wav,PHYSICAL_REPLAY,0.48791900277137756,false_negative,replay
pa_085007,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_085007.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_085007.wav,GENUINE_MIC,0.7151562571525574,false_positive,replay
pa_085033,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_085033.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_085033.wav,PHYSICAL_REPLAY,0.5972775816917419,false_negative,replay
pa_085034,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_085034.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_085034.wav,PHYSICAL_REPLAY,0.5608994960784912,false_negative,replay
pa_085041,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_085041.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_085041.wav,PHYSICAL_REPLAY,0.39983823895454407,false_negative,replay
pa_085045,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_085045.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_085045.wav,GENUINE_MIC,0.9145499467849731,false_positive,replay
pa_085060,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_085060.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_085060.wav,GENUINE_MIC,0.8884294033050537,false_positive,replay
pa_085076,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_085076.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_085076.wav,GENUINE_MIC,0.6879835724830627,false_positive,replay
pa_085077,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_085077.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_085077.wav,GENUINE_MIC,0.768700361251831,false_positive,replay
pa_085084,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_085084.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_085084.wav,GENUINE_MIC,0.8343047499656677,false_positive,replay
pa_085086,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_085086.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_085086.wav,GENUINE_MIC,0.7925341725349426,false_positive,replay
pa_085097,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_085097.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_085097.wav,PHYSICAL_REPLAY,0.29617008566856384,false_negative,replay
pa_085098,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_085098.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_085098.wav,PHYSICAL_REPLAY,0.5798364877700806,false_negative,replay
pa_085102,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_085102.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_085102.wav,PHYSICAL_REPLAY,0.5867530107498169,false_negative,replay
pa_085104,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_085104.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_085104.wav,PHYSICAL_REPLAY,0.2252887785434723,false_negative,replay
pa_085120,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_085120.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_085120.wav,PHYSICAL_REPLAY,0.4389878213405609,false_negative,replay
pa_085121,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_085121.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_085121.wav,GENUINE_MIC,0.8555755615234375,false_positive,replay
pa_085125,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_085125.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_085125.wav,GENUINE_MIC,0.6347655057907104,false_positive,replay
pa_085126,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_085126.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_085126.wav,PHYSICAL_REPLAY,0.5852421522140503,false_negative,replay
pa_085139,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_085139.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_085139.wav,GENUINE_MIC,0.8134661912918091,false_positive,replay
pa_085144,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_085144.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\replay\pa_085144.wav,PHYSICAL_REPLAY,0.5806595683097839,false_negative,replay
pa_085145,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\redteam\replay\pa_085145.wav,C:\Users\Ritik Raj\OneDrive\Desktop\voice_ai_detector\data\raw\genuine\pa_085145.wav,GENUINE_MIC,0.7356913685798645,false_positive,replay
